Date,Open,High,Low,Close,Adj Close,Volume
1998-07-22,26.87700080871582,27.566999435424805,26.842666625976562,26.92799949645996,16.665515899658203,91500
1998-07-23,26.92799949645996,26.92799949645996,26.92799949645996,26.92799949645996,16.665515899658203,0
1998-07-24,24.71233367919922,24.71233367919922,24.54199981689453,24.54199981689453,15.188841819763184,4500
1998-07-27,24.882999420166016,24.882999420166016,23.860332489013672,23.860332489013672,14.76696491241455,25500
1998-07-28,23.774999618530273,24.03066635131836,23.690000534057617,23.690000534057617,14.66154670715332,16500
1998-07-29,23.519332885742188,23.94566535949707,23.349000930786133,23.94566535949707,14.81977653503418,19500
1998-07-30,24.456666946411133,24.456666946411133,24.201000213623047,24.371665954589844,15.083420753479004,42750
1998-07-31,24.201000213623047,24.371665954589844,23.94566535949707,24.371665954589844,15.083420753479004,27000
1998-08-03,23.519332885742188,23.860332489013672,23.519332885742188,23.860332489013672,14.76696491241455,9000
1998-08-04,23.774999618530273,23.860332489013672,23.774999618530273,23.860332489013672,14.76696491241455,9000
1998-08-05,23.774999618530273,24.115999221801758,23.349000930786133,24.115999221801758,14.925195693969727,39000
1998-08-06,23.690000534057617,24.03066635131836,23.690000534057617,24.03066635131836,14.872380256652832,12000
1998-08-07,24.03066635131836,24.371665954589844,23.94566535949707,24.03066635131836,14.872380256652832,111000
1998-08-10,23.94566535949707,24.115999221801758,23.94566535949707,24.03066635131836,14.872380256652832,19500
1998-08-11,23.860332489013672,24.03066635131836,23.860332489013672,24.03066635131836,14.872380256652832,12000
1998-08-12,23.349000930786133,23.519332885742188,23.349000930786133,23.519332885742188,14.555919647216797,43500
1998-08-13,23.672666549682617,23.672666549682617,23.093332290649414,23.349000930786133,14.450504302978516,18000
1998-08-14,23.43433380126953,23.51099967956543,23.178665161132812,23.178665161132812,14.345088005065918,10500
1998-08-17,22.75233268737793,22.92300033569336,22.75233268737793,22.75233268737793,14.081232070922852,24750
1998-08-18,23.007999420166016,23.178665161132812,23.007999420166016,23.178665161132812,14.345088005065918,52500
1998-08-19,23.178665161132812,23.2636661529541,23.178665161132812,23.178665161132812,14.345088005065918,9750
1998-08-20,23.178665161132812,23.178665161132812,22.75233268737793,22.75233268737793,14.081232070922852,6750
1998-08-21,23.007999420166016,23.093332290649414,21.815000534057617,21.815000534057617,13.501124382019043,18000
1998-08-24,22.1560001373291,22.1560001373291,22.1560001373291,22.1560001373291,13.712164878845215,9000
1998-08-25,22.667333602905273,22.667333602905273,22.496999740600586,22.496999740600586,13.923209190368652,6000
1998-08-26,22.496999740600586,22.496999740600586,22.496999740600586,22.496999740600586,13.923209190368652,0
1998-08-27,21.729999542236328,21.729999542236328,20.025665283203125,20.58799934387207,12.741744041442871,63000
1998-08-28,20.119333267211914,20.877666473388672,20.119333267211914,20.58799934387207,12.741744041442871,23250
1998-08-31,20.877666473388672,20.877666473388672,20.621999740600586,20.792665481567383,12.868410110473633,25500
1998-09-01,20.3663330078125,20.4516658782959,20.110666275024414,20.281333923339844,12.551950454711914,33000
1998-09-02,20.707332611083984,21.303665161132812,20.621999740600586,20.96299934387207,12.97382640838623,72750
1998-09-03,20.96299934387207,20.96299934387207,20.272666931152344,20.4516658782959,12.657368659973145,12000
1998-09-04,20.621999740600586,20.792665481567383,20.4516658782959,20.4516658782959,12.657368659973145,36000
1998-09-07,23.007999420166016,23.178665161132812,23.007999420166016,23.007999420166016,14.239460945129395,19500
1998-09-08,22.496999740600586,23.604665756225586,22.496999740600586,23.349000930786133,14.450504302978516,21000
1998-09-09,23.007999420166016,23.519332885742188,22.582000732421875,22.837665557861328,14.13404369354248,53250
1998-09-10,22.07066535949707,22.07066535949707,21.64466667175293,21.64466667175293,13.395707130432129,29250
1998-09-11,21.64466667175293,21.985666275024414,21.474332809448242,21.64466667175293,13.395707130432129,102000
1998-09-14,21.64466667175293,21.815000534057617,21.388999938964844,21.388999938964844,13.23747444152832,31500
1998-09-15,21.04833221435547,21.252666473388672,20.96299934387207,21.252666473388672,13.153099060058594,33750
1998-09-16,21.985666275024414,21.985666275024414,21.815000534057617,21.985666275024414,13.606749534606934,48000
1998-09-17,21.985666275024414,22.496999740600586,21.985666275024414,22.496999740600586,13.923209190368652,97500
1998-09-18,22.1560001373291,22.496999740600586,21.133333206176758,22.496999740600586,13.923209190368652,79500
1998-09-21,20.96299934387207,21.303665161132812,20.621999740600586,20.96299934387207,12.97382640838623,56250
1998-09-22,21.133333206176758,21.303665161132812,20.792665481567383,20.792665481567383,12.868410110473633,61500
1998-09-23,19.940332412719727,20.281333923339844,19.85533332824707,20.281333923339844,12.551950454711914,39750
1998-09-24,20.53700065612793,20.792665481567383,19.599666595458984,19.599666595458984,12.130073547363281,36000
1998-09-25,19.258665084838867,19.599666595458984,18.66200065612793,19.599666595458984,12.130073547363281,70500
1998-09-28,19.599666595458984,21.133333206176758,19.599666595458984,20.621999740600586,12.762786865234375,21750
1998-09-29,19.940332412719727,20.281333923339844,19.872333526611328,20.281333923339844,12.551950454711914,106500
1998-09-30,20.110666275024414,20.281333923339844,19.940332412719727,20.281333923339844,12.551950454711914,49500
1998-10-01,20.4516658782959,20.4516658782959,19.770000457763672,20.3663330078125,12.6045560836792,49500
1998-10-02,20.707332611083984,20.707332611083984,19.088333129882812,19.088333129882812,11.81361198425293,78000
1998-10-05,19.088333129882812,19.088333129882812,18.06566619873047,18.236000061035156,11.28610897064209,96750
1998-10-06,18.06566619873047,18.57699966430664,18.06566619873047,18.321332931518555,11.338922500610352,59250
1998-10-07,18.57699966430664,18.57699966430664,17.639665603637695,17.809999465942383,11.02246379852295,153000
1998-10-08,17.384000778198242,18.236000061035156,17.384000778198242,18.236000061035156,11.28610897064209,86250
1998-10-09,18.236000061035156,19.770000457763672,18.236000061035156,19.770000457763672,12.235489845275879,79500
1998-10-12,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,12.235489845275879,0
1998-10-13,21.04833221435547,21.133333206176758,21.04833221435547,21.133333206176758,13.079249382019043,3600
1998-10-14,20.792665481567383,21.474332809448242,20.621999740600586,21.474332809448242,13.290287017822266,31200
1998-10-15,22.1560001373291,22.326332092285156,21.815000534057617,22.07066535949707,13.659353256225586,93000
1998-10-16,22.496999740600586,22.854665756225586,20.53700065612793,22.496999740600586,13.923209190368652,36450
1998-10-19,23.007999420166016,23.007999420166016,22.138999938964844,22.31800079345703,13.812429428100586,27900
1998-10-20,22.326332092285156,22.582000732421875,22.326332092285156,22.582000732421875,13.975813865661621,22500
1998-10-21,23.007999420166016,23.349000930786133,22.837665557861328,23.007999420166016,14.239460945129395,15147
1998-10-22,23.007999420166016,23.007999420166016,21.64466667175293,21.64466667175293,13.395707130432129,54300
1998-10-23,21.729999542236328,21.815000534057617,20.96299934387207,21.133333206176758,13.079249382019043,52200
1998-10-26,21.133333206176758,21.133333206176758,21.133333206176758,21.133333206176758,13.079249382019043,0
1998-10-27,22.667333602905273,23.007999420166016,22.667333602905273,22.837665557861328,14.13404369354248,5700
1998-10-28,23.178665161132812,23.178665161132812,22.667333602905273,22.667333602905273,14.028624534606934,600
1998-10-29,22.667333602905273,23.43433380126953,22.667333602905273,23.43433380126953,14.503323554992676,11400
1998-10-30,22.837665557861328,23.43433380126953,22.496999740600586,23.43433380126953,14.503323554992676,14100
1998-11-02,23.093332290649414,23.519332885742188,23.007999420166016,23.349000930786133,14.450504302978516,3135
1998-11-03,23.178665161132812,23.349000930786133,22.667333602905273,23.349000930786133,14.450504302978516,1620
1998-11-04,22.667333602905273,23.519332885742188,22.667333602905273,23.349000930786133,14.450504302978516,12750
1998-11-05,23.690000534057617,23.690000534057617,22.326332092285156,22.667333602905273,14.028624534606934,25800
1998-11-06,22.837665557861328,23.007999420166016,22.420000076293945,22.667333602905273,14.028624534606934,34590
1998-11-09,23.007999420166016,23.093332290649414,22.326332092285156,22.75233268737793,14.081232070922852,89400
1998-11-10,21.891666412353516,21.891666412353516,21.218666076660156,21.388999938964844,13.23747444152832,58038
1998-11-11,21.729999542236328,21.815000534057617,21.133333206176758,21.133333206176758,13.079249382019043,30000
1998-11-12,21.380666732788086,21.457332611083984,20.3663330078125,20.3663330078125,12.6045560836792,19875
1998-11-13,20.4516658782959,20.4516658782959,19.599666595458984,19.599666595458984,12.130073547363281,55680
